method,path,headers,body,body_length,num_commas,num_hyphens,num_brackets,num_quotes,num_double_quotes,num_slashes,num_braces,num_spaces,has_sql_keywords,has_xss_payload,has_csrf_token
GET,http://testasp.vulnweb.com/,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/robots.txt,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/sitemap.xml,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/Default.asp,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/Search.asp,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/Templatize.asp?item=html/about.html,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/Login.asp?RetURL=/Default.asp?,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/Register.asp?RetURL=/Default.asp?,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/showforum.asp?id=0,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/showforum.asp?id=1,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/styles.css,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/Images/logo.gif,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
GET,http://testasp.vulnweb.com/showforum.asp?id=2,"{'host': 'testasp.vulnweb.com', 'user-agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0', 'pragma': 'no-cache', 'cache-control': 'no-cache', 'referer': 'http://testasp.vulnweb.com/', 'Cookie': 'ASPSESSIONIDSATCQQRD=PAPNCLLALFAJDCAACCKHACCL'}",,0,0,0,0,0,0,0,0,0,0,0,0
